"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"ARM00087480","ROSARIO, AR","2013-01-22",,,"79",,"70"
"ARM00087480","ROSARIO, AR","2013-01-23",,,"81",,"70"
"ARM00087480","ROSARIO, AR","2013-01-24","0.16",,"84",,"71"
"ARM00087480","ROSARIO, AR","2013-01-25","0.00",,"71","98","59"
"ARM00087480","ROSARIO, AR","2013-01-26",,,"66",,"48"
"ARM00087480","ROSARIO, AR","2013-01-27",,,"76",,"59"
"ARM00087480","ROSARIO, AR","2013-01-28",,,"78",,"64"
"ARM00087480","ROSARIO, AR","2013-01-29",,,"80","94","68"
"ARM00087480","ROSARIO, AR","2013-01-30","0.00",,"82",,"64"
"ARM00087480","ROSARIO, AR","2013-01-31","0.59",,"78","99","68"
"ARM00087480","ROSARIO, AR","2013-02-01","0.20",,"81",,"69"
"ARM00087480","ROSARIO, AR","2013-02-02","0.00",,"81","98","72"
"ARM00087480","ROSARIO, AR","2013-02-03",,,"74","89","65"
"ARM00087480","ROSARIO, AR","2013-02-04",,,"71",,"58"
"ARM00087480","ROSARIO, AR","2013-02-05",,,"76","85","63"
"ARM00087480","ROSARIO, AR","2013-02-06",,,"76",,"63"
"ARM00087480","ROSARIO, AR","2013-02-07",,,"77","86","65"
"ARM00087480","ROSARIO, AR","2013-02-08",,,"78",,"65"
"ARM00087480","ROSARIO, AR","2013-02-09",,,"82",,"68"
"ARM00087480","ROSARIO, AR","2013-02-10",,,"80","93","72"
"ARM00087480","ROSARIO, AR","2013-02-11","1.10",,"78","93","67"
"ARM00087480","ROSARIO, AR","2013-02-12","0.00",,"81",,"66"
"ARM00087480","ROSARIO, AR","2013-02-13","0.59",,"71","95","64"
"ARM00087480","ROSARIO, AR","2013-02-14","0.47",,"73",,"62"
"ARM00087480","ROSARIO, AR","2013-02-15","0.00",,"80",,"67"
"ARM00087480","ROSARIO, AR","2013-02-16",,,"79",,
"ARM00087480","ROSARIO, AR","2013-02-17","0.28",,"74","92","69"
"ARM00087480","ROSARIO, AR","2013-02-18","0.24",,"67","81","61"
"ARM00087480","ROSARIO, AR","2013-02-19","0.24",,"63","73","56"
"ARM00087480","ROSARIO, AR","2013-02-20","0.03",,"64",,"57"
"ARM00087480","ROSARIO, AR","2013-02-21","0.31",,"69",,"59"
"ARM00087480","ROSARIO, AR","2013-02-22","0.00",,"72",,"62"
"ARM00087480","ROSARIO, AR","2013-02-23",,,"76",,"69"
"ARM00087480","ROSARIO, AR","2013-02-24","0.39",,"76","89","69"
"ARM00087480","ROSARIO, AR","2013-02-25","0.01",,"66","81","56"
"ARM00087480","ROSARIO, AR","2013-02-26","0.00",,"63","74","51"
"ARM00087480","ROSARIO, AR","2013-02-27",,,"67",,"55"
"ARM00087480","ROSARIO, AR","2013-02-28",,,"73",,"61"
"ARM00087480","ROSARIO, AR","2013-03-01",,,"76",,"63"
"ARM00087480","ROSARIO, AR","2013-03-02","0.94",,"74","92","65"
"ARM00087480","ROSARIO, AR","2013-03-03","0.00",,"65","78","60"
"ARM00087480","ROSARIO, AR","2013-03-04",,,"61",,"51"
"ARM00087480","ROSARIO, AR","2013-03-05",,,"65",,"50"
"ARM00087480","ROSARIO, AR","2013-03-06",,,"70",,"57"
"ARM00087480","ROSARIO, AR","2013-03-07",,,"73",,"59"
"ARM00087480","ROSARIO, AR","2013-03-08",,,"75","86","63"
"ARM00087480","ROSARIO, AR","2013-03-09",,,"80",,"72"
"ARM00087480","ROSARIO, AR","2013-03-10","0.28",,"71",,"62"
"ARM00087480","ROSARIO, AR","2013-03-11","0.00",,"66","80","54"
"ARM00087480","ROSARIO, AR","2013-03-12","0.12",,"65","78","56"
"ARM00087480","ROSARIO, AR","2013-03-13","0.00",,"62","75",
"ARM00087480","ROSARIO, AR","2013-03-14","0.02",,"55","69","49"
"ARM00087480","ROSARIO, AR","2013-03-15","0.00",,"60",,"52"
"ARM00087480","ROSARIO, AR","2013-03-16",,,"59","71","51"
"ARM00087480","ROSARIO, AR","2013-03-17",,,"61","70","51"
"ARM00087480","ROSARIO, AR","2013-03-18",,,"64",,"56"
"ARM00087480","ROSARIO, AR","2013-03-19",,,"66","75","56"
"ARM00087480","ROSARIO, AR","2013-03-20","0.20",,"69",,"62"
"ARM00087480","ROSARIO, AR","2013-03-21","0.00",,"69",,"58"
"ARM00087480","ROSARIO, AR","2013-03-22",,,"69","83","54"
"ARM00087480","ROSARIO, AR","2013-03-23",,,"71","84",
"ARM00087480","ROSARIO, AR","2013-03-24",,,"71",,"59"
"ARM00087480","ROSARIO, AR","2013-03-25",,,"70","86","61"
"ARM00087480","ROSARIO, AR","2013-03-26",,,"66","82",
"ARM00087480","ROSARIO, AR","2013-03-27",,,"64","80","48"
"ARM00087480","ROSARIO, AR","2013-03-28",,,"67",,"51"
"ARM00087480","ROSARIO, AR","2013-03-29",,,"68",,"54"
"ARM00087480","ROSARIO, AR","2013-03-30",,,"71",,"56"
"ARM00087480","ROSARIO, AR","2013-03-31",,,"76",,"65"
"ARM00087480","ROSARIO, AR","2013-04-01","0.20",,"70","90","64"
"ARM00087480","ROSARIO, AR","2013-04-02","0.16",,"67","74","63"
"ARM00087480","ROSARIO, AR","2013-04-03","0.16",,"63","72","58"
"ARM00087480","ROSARIO, AR","2013-04-04","0.00",,"63",,"48"
"ARM00087480","ROSARIO, AR","2013-04-05",,,"68",,"54"
"ARM00087480","ROSARIO, AR","2013-04-06",,,"63","85","53"
"ARM00087480","ROSARIO, AR","2013-04-07",,,"53","72","38"
"ARM00087480","ROSARIO, AR","2013-04-08",,,"59",,"44"
"ARM00087480","ROSARIO, AR","2013-04-09",,,"62",,
"ARM00087480","ROSARIO, AR","2013-04-10",,,"65","80","58"
"ARM00087480","ROSARIO, AR","2013-04-11","0.20",,"66","74","60"
"ARM00087480","ROSARIO, AR","2013-04-12","0.02",,"62",,"56"
"ARM00087480","ROSARIO, AR","2013-04-13","0.00",,"53","71","36"
"ARM00087480","ROSARIO, AR","2013-04-14",,,"60",,"44"
"ARM00087480","ROSARIO, AR","2013-04-15",,,"67",,"51"
"ARM00087480","ROSARIO, AR","2013-04-16",,,"65","85","51"
"ARM00087480","ROSARIO, AR","2013-04-17",,,"66","79","51"
"ARM00087480","ROSARIO, AR","2013-04-18",,,"65",,"49"
"ARM00087480","ROSARIO, AR","2013-04-19",,,"65",,
"ARM00087480","ROSARIO, AR","2013-04-20",,,"65","84","50"
"ARM00087480","ROSARIO, AR","2013-04-21",,,"69",,"52"
"ARM00087480","ROSARIO, AR","2013-04-22",,,"70","83","57"
"ARM00087480","ROSARIO, AR","2013-04-23",,,"68","83","55"
"ARM00087480","ROSARIO, AR","2013-04-24",,,"69","82","57"
"ARM00087480","ROSARIO, AR","2013-04-25",,,"70",,"57"
"ARM00087480","ROSARIO, AR","2013-04-26",,,"68","85","54"
"ARM00087480","ROSARIO, AR","2013-04-27",,,"67","82","61"
"ARM00087480","ROSARIO, AR","2013-04-28",,,"66",,"61"
"ARM00087480","ROSARIO, AR","2013-04-29",,,"61",,"47"
"ARM00087480","ROSARIO, AR","2013-04-30",,,"62","76",
"ARM00087480","ROSARIO, AR","2013-05-01",,,"67","74","55"
"ARM00087480","ROSARIO, AR","2013-05-02","0.71",,"69","74","66"
"ARM00087480","ROSARIO, AR","2013-05-03","1.54",,"67",,
"ARM00087480","ROSARIO, AR","2013-05-04","0.16",,"59","74",
"ARM00087480","ROSARIO, AR","2013-05-05","0.00",,"62",,"51"
"ARM00087480","ROSARIO, AR","2013-05-06",,,"62",,
"ARM00087480","ROSARIO, AR","2013-05-07",,,"54","79","39"
"ARM00087480","ROSARIO, AR","2013-05-08",,,"57",,"43"
"ARM00087480","ROSARIO, AR","2013-05-09",,,"65",,"53"
"ARM00087480","ROSARIO, AR","2013-05-10",,,"67",,
"ARM00087480","ROSARIO, AR","2013-05-11","0.00",,"68","78","61"
"ARM00087480","ROSARIO, AR","2013-05-12",,,"58","75","46"
"ARM00087480","ROSARIO, AR","2013-05-13",,,"60","72","50"
"ARM00087480","ROSARIO, AR","2013-05-14",,,"62",,"52"
"ARM00087480","ROSARIO, AR","2013-05-15","0.59",,"51","72",
"ARM00087480","ROSARIO, AR","2013-05-16","0.00",,"43",,"30"
"ARM00087480","ROSARIO, AR","2013-05-17",,,"46",,"33"
"ARM00087480","ROSARIO, AR","2013-05-18","0.00",,"51","61","35"
"ARM00087480","ROSARIO, AR","2013-05-19","0.31",,"52",,"47"
"ARM00087480","ROSARIO, AR","2013-05-20","0.00",,"48",,
"ARM00087480","ROSARIO, AR","2013-05-21",,,"47","60","37"
"ARM00087480","ROSARIO, AR","2013-05-22",,,"49",,"38"
"ARM00087480","ROSARIO, AR","2013-05-23",,,"52",,"42"
"ARM00087480","ROSARIO, AR","2013-05-24",,,"51",,
"ARM00087480","ROSARIO, AR","2013-05-25",,,"53","71","40"
"ARM00087480","ROSARIO, AR","2013-05-26",,,"57","69","44"
"ARM00087480","ROSARIO, AR","2013-05-27",,,"55",,"44"
"ARM00087480","ROSARIO, AR","2013-05-28","0.00",,"66",,"46"
"ARM00087480","ROSARIO, AR","2013-05-29","0.08",,"60","75","51"
"ARM00087480","ROSARIO, AR","2013-05-30","0.00",,"55",,
"ARM00087480","ROSARIO, AR","2013-05-31",,,"61",,"42"
"ARM00087480","ROSARIO, AR","2013-06-01",,,"54","72","39"
"ARM00087480","ROSARIO, AR","2013-06-02",,,"53","71","42"
"ARM00087480","ROSARIO, AR","2013-06-03",,,"51",,"35"
"ARM00087480","ROSARIO, AR","2013-06-04",,,"54",,"37"
"ARM00087480","ROSARIO, AR","2013-06-05",,,"61",,"45"
"ARM00087480","ROSARIO, AR","2013-06-06",,,"50","78",
"ARM00087480","ROSARIO, AR","2013-06-07",,,"52",,"40"
"ARM00087480","ROSARIO, AR","2013-06-08",,,"54","69","43"
"ARM00087480","ROSARIO, AR","2013-06-09","0.16",,"56","64","51"
"ARM00087480","ROSARIO, AR","2013-06-10","0.12",,"54",,"46"
"ARM00087480","ROSARIO, AR","2013-06-11","0.00",,"62",,"50"
"ARM00087480","ROSARIO, AR","2013-06-12",,,"64",,"51"
"ARM00087480","ROSARIO, AR","2013-06-13",,,"67",,"54"
"ARM00087480","ROSARIO, AR","2013-06-14",,,"61","81","53"
"ARM00087480","ROSARIO, AR","2013-06-15",,,"52","61","46"
"ARM00087480","ROSARIO, AR","2013-06-16","0.00",,"54","59","48"
"ARM00087480","ROSARIO, AR","2013-06-17","0.00",,"45",,"35"
"ARM00087480","ROSARIO, AR","2013-06-18",,,"52",,"37"
"ARM00087480","ROSARIO, AR","2013-06-19","0.08",,"41","61","33"
"ARM00087480","ROSARIO, AR","2013-06-20","0.00",,"39",,"26"
"ARM00087480","ROSARIO, AR","2013-06-21",,,"38",,"25"
"ARM00087480","ROSARIO, AR","2013-06-22",,,"46",,"29"
"ARM00087480","ROSARIO, AR","2013-06-23",,,"48","63","34"
"ARM00087480","ROSARIO, AR","2013-06-24",,,"48",,"40"
"ARM00087480","ROSARIO, AR","2013-06-25",,,"45","61","32"
"ARM00087480","ROSARIO, AR","2013-06-26",,,"48",,"31"
"ARM00087480","ROSARIO, AR","2013-06-27",,,"51","67","33"
"ARM00087480","ROSARIO, AR","2013-06-28",,,"57","65","39"
"ARM00087480","ROSARIO, AR","2013-06-29",,,"55",,"42"
"ARM00087480","ROSARIO, AR","2013-06-30",,,"49","66","37"
"ARM00087480","ROSARIO, AR","2013-07-01",,,"50",,"36"
"ARM00087480","ROSARIO, AR","2013-07-02",,,"54","69","38"
"ARM00087480","ROSARIO, AR","2013-07-03",,,"62",,"45"
"ARM00087480","ROSARIO, AR","2013-07-04",,,"66","74","56"
"ARM00087480","ROSARIO, AR","2013-07-05",,,"58","75","52"
"ARM00087480","ROSARIO, AR","2013-07-06","0.00",,"56","62",
"ARM00087480","ROSARIO, AR","2013-07-07","0.00",,"49","54",
"ARM00087480","ROSARIO, AR","2013-07-08",,,"45",,"33"
"ARM00087480","ROSARIO, AR","2013-07-09","0.00",,"50","57","35"
"ARM00087480","ROSARIO, AR","2013-07-10","0.75",,"55",,"48"
"ARM00087480","ROSARIO, AR","2013-07-11","0.24",,"61",,"54"
"ARM00087480","ROSARIO, AR","2013-07-12","0.03",,"53","64",
"ARM00087480","ROSARIO, AR","2013-07-13","0.00",,"54",,"43"
"ARM00087480","ROSARIO, AR","2013-07-14",,,"53","65","44"
"ARM00087480","ROSARIO, AR","2013-07-15",,,"48",,"31"
"ARM00087480","ROSARIO, AR","2013-07-16",,,"53",,"34"
"ARM00087480","ROSARIO, AR","2013-07-17",,,"58",,"41"
"ARM00087480","ROSARIO, AR","2013-07-18",,,"52","78",
"ARM00087480","ROSARIO, AR","2013-07-19","0.00",,"42","53","35"
"ARM00087480","ROSARIO, AR","2013-07-20",,,"47",,"38"
"ARM00087480","ROSARIO, AR","2013-07-21",,,"40","58",
"ARM00087480","ROSARIO, AR","2013-07-22",,,"42","49","35"
"ARM00087480","ROSARIO, AR","2013-07-23",,,"38",,"22"
"ARM00087480","ROSARIO, AR","2013-07-24",,,"44",,"25"
"ARM00087480","ROSARIO, AR","2013-07-25",,,"45",,"29"
"ARM00087480","ROSARIO, AR","2013-07-26",,,"53","62","34"
"ARM00087480","ROSARIO, AR","2013-07-27",,,"55",,"42"
"ARM00087480","ROSARIO, AR","2013-07-28",,,"51",,"34"
"ARM00087480","ROSARIO, AR","2013-07-29",,,"56",,"36"
"ARM00087480","ROSARIO, AR","2013-07-30",,,"62","72","47"
"ARM00087480","ROSARIO, AR","2013-07-31",,,"67","73","58"
"ARM00087480","ROSARIO, AR","2013-08-01","0.00",,"55","74",
"ARM00087480","ROSARIO, AR","2013-08-02","0.00",,"49",,"40"
"ARM00087480","ROSARIO, AR","2013-08-03",,,"44","59","32"
"ARM00087480","ROSARIO, AR","2013-08-04",,,"48",,"31"
"ARM00087480","ROSARIO, AR","2013-08-05",,,"51",,"33"
"ARM00087480","ROSARIO, AR","2013-08-06",,,"53","74","35"
"ARM00087480","ROSARIO, AR","2013-08-07",,,"66",,"41"
"ARM00087480","ROSARIO, AR","2013-08-08",,,"56","78",
"ARM00087480","ROSARIO, AR","2013-08-09",,,"47","60","35"
"ARM00087480","ROSARIO, AR","2013-08-10",,,"45",,"27"
"ARM00087480","ROSARIO, AR","2013-08-11",,,"50",,"35"
"ARM00087480","ROSARIO, AR","2013-08-12",,,"51","65","40"
"ARM00087480","ROSARIO, AR","2013-08-13",,,"44","62","30"
"ARM00087480","ROSARIO, AR","2013-08-14",,,"40",,"22"
"ARM00087480","ROSARIO, AR","2013-08-15",,,"47",,"28"
"ARM00087480","ROSARIO, AR","2013-08-16",,,"49",,"33"
"ARM00087480","ROSARIO, AR","2013-08-17",,,"48","67","30"
"ARM00087480","ROSARIO, AR","2013-08-18",,,"57",,"45"
"ARM00087480","ROSARIO, AR","2013-08-19",,,"62",,"49"
"ARM00087480","ROSARIO, AR","2013-08-20",,,"63","80","50"
"ARM00087480","ROSARIO, AR","2013-08-21",,,"66",,"53"
"ARM00087480","ROSARIO, AR","2013-08-22",,,"53","81","44"
"ARM00087480","ROSARIO, AR","2013-08-23",,,"42",,"33"
"ARM00087480","ROSARIO, AR","2013-08-24",,,"44",,"29"
"ARM00087480","ROSARIO, AR","2013-08-25",,,"44","54","33"
"ARM00087480","ROSARIO, AR","2013-08-26",,,"41","55","28"
"ARM00087480","ROSARIO, AR","2013-08-27",,,"42",,"25"
"ARM00087480","ROSARIO, AR","2013-08-28",,,"57",,"31"
"ARM00087480","ROSARIO, AR","2013-08-29",,,"61",,
"ARM00087480","ROSARIO, AR","2013-08-30",,,"64",,"46"
"ARM00087480","ROSARIO, AR","2013-08-31",,,"64","81",
"ARM00087480","ROSARIO, AR","2013-09-01",,,"64",,"46"
"ARM00087480","ROSARIO, AR","2013-09-02",,,"65","83","51"
"ARM00087480","ROSARIO, AR","2013-09-03",,,"56","79","48"
"ARM00087480","ROSARIO, AR","2013-09-04",,,"51","63","39"
"ARM00087480","ROSARIO, AR","2013-09-05",,,"60",,"51"
"ARM00087480","ROSARIO, AR","2013-09-06",,,"66",,"50"
"ARM00087480","ROSARIO, AR","2013-09-07",,,"73",,"61"
"ARM00087480","ROSARIO, AR","2013-09-08","0.08",,"67","83","54"
"ARM00087480","ROSARIO, AR","2013-09-09","0.00",,"73",,"57"
"ARM00087480","ROSARIO, AR","2013-09-10",,,"84",,"67"
"ARM00087480","ROSARIO, AR","2013-09-11",,,"85","99","71"
"ARM00087480","ROSARIO, AR","2013-09-12",,,"63",,"56"
"ARM00087480","ROSARIO, AR","2013-09-13","0.79",,"54","66","51"
"ARM00087480","ROSARIO, AR","2013-09-14","0.02",,"51",,"44"
"ARM00087480","ROSARIO, AR","2013-09-15","0.00",,"49","57","42"
"ARM00087480","ROSARIO, AR","2013-09-16","0.20",,"49","57","44"
"ARM00087480","ROSARIO, AR","2013-09-17","0.00",,"47",,"38"
"ARM00087480","ROSARIO, AR","2013-09-18",,,"51",,
"ARM00087480","ROSARIO, AR","2013-09-19",,,"55",,"37"
"ARM00087480","ROSARIO, AR","2013-09-20",,,"61",,"47"
"ARM00087480","ROSARIO, AR","2013-09-21",,,"54","77","45"
"ARM00087480","ROSARIO, AR","2013-09-22","0.39",,"52","61","46"
"ARM00087480","ROSARIO, AR","2013-09-23","0.00",,"48",,"35"
"ARM00087480","ROSARIO, AR","2013-09-24","0.02",,"48",,
"ARM00087480","ROSARIO, AR","2013-09-25","0.00",,"54",,"42"
"ARM00087480","ROSARIO, AR","2013-09-26",,,"59",,"47"
"ARM00087480","ROSARIO, AR","2013-09-27",,,"62",,"53"
"ARM00087480","ROSARIO, AR","2013-09-28",,,"55","71",
"ARM00087480","ROSARIO, AR","2013-09-29","0.03",,"51",,
"ARM00087480","ROSARIO, AR","2013-09-30","0.00",,"55","66","42"
"ARM00087480","ROSARIO, AR","2013-10-01",,,"56",,"45"
"ARM00087480","ROSARIO, AR","2013-10-02",,,"56",,"39"
"ARM00087480","ROSARIO, AR","2013-10-03",,,"60","71","52"
"ARM00087480","ROSARIO, AR","2013-10-04","0.03",,"60",,"52"
"ARM00087480","ROSARIO, AR","2013-10-05","0.00",,"59",,"43"
"ARM00087480","ROSARIO, AR","2013-10-06",,,"63",,"47"
"ARM00087480","ROSARIO, AR","2013-10-07",,,"68",,"56"
"ARM00087480","ROSARIO, AR","2013-10-08",,,"69",,"53"
"ARM00087480","ROSARIO, AR","2013-10-09",,,"74","85","63"
"ARM00087480","ROSARIO, AR","2013-10-10","0.16",,"69","83",
"ARM00087480","ROSARIO, AR","2013-10-11","0.12",,"71","81","62"
"ARM00087480","ROSARIO, AR","2013-10-12","0.00",,"67","76",
"ARM00087480","ROSARIO, AR","2013-10-13","0.00",,"69",,"63"
"ARM00087480","ROSARIO, AR","2013-10-14",,,"71",,
"ARM00087480","ROSARIO, AR","2013-10-15",,,"75",,"61"
"ARM00087480","ROSARIO, AR","2013-10-16",,,"76","89","63"
"ARM00087480","ROSARIO, AR","2013-10-17","0.00",,"70","88","60"
"ARM00087480","ROSARIO, AR","2013-10-18","0.31",,"69","83",
"ARM00087480","ROSARIO, AR","2013-10-19","0.00",,"76",,"60"
"ARM00087480","ROSARIO, AR","2013-10-20",,,"79","96","73"
"ARM00087480","ROSARIO, AR","2013-10-21","0.00",,"67","87","54"
"ARM00087480","ROSARIO, AR","2013-10-22",,,"66",,"51"
"ARM00087480","ROSARIO, AR","2013-10-23",,,"72",,"62"
"ARM00087480","ROSARIO, AR","2013-10-24",,,"61","86","50"
"ARM00087480","ROSARIO, AR","2013-10-25",,,"58","73","48"
"ARM00087480","ROSARIO, AR","2013-10-26","0.75",,"65",,"55"
"ARM00087480","ROSARIO, AR","2013-10-27","0.00",,"67","78","58"
"ARM00087480","ROSARIO, AR","2013-10-28",,,"68",,
"ARM00087480","ROSARIO, AR","2013-10-29",,,"69",,"55"
"ARM00087480","ROSARIO, AR","2013-10-30",,,"72","83","60"
"ARM00087480","ROSARIO, AR","2013-10-31","0.24",,"68","82",
"ARM00087480","ROSARIO, AR","2013-11-01","4.72",,"68","74","62"
"ARM00087480","ROSARIO, AR","2013-11-02","0.63",,"66",,"59"
"ARM00087480","ROSARIO, AR","2013-11-03","0.00",,"65",,"54"
"ARM00087480","ROSARIO, AR","2013-11-04",,,"69",,"54"
"ARM00087480","ROSARIO, AR","2013-11-05",,,"70",,"59"
"ARM00087480","ROSARIO, AR","2013-11-06",,,"74",,"60"
"ARM00087480","ROSARIO, AR","2013-11-07",,,"69","86",
"ARM00087480","ROSARIO, AR","2013-11-08","1.30",,"66",,"59"
"ARM00087480","ROSARIO, AR","2013-11-09","0.24",,"70",,"64"
"ARM00087480","ROSARIO, AR","2013-11-10","0.16",,"72","79","67"
"ARM00087480","ROSARIO, AR","2013-11-11","0.00",,"68","80","62"
"ARM00087480","ROSARIO, AR","2013-11-12",,,"71",,"57"
"ARM00087480","ROSARIO, AR","2013-11-13",,,"75",,"65"
"ARM00087480","ROSARIO, AR","2013-11-14",,,"79",,"68"
"ARM00087480","ROSARIO, AR","2013-11-15","0.55",,"72","92","59"
"ARM00087480","ROSARIO, AR","2013-11-16","0.00",,"66",,
"ARM00087480","ROSARIO, AR","2013-11-17",,,"71",,"56"
"ARM00087480","ROSARIO, AR","2013-11-18",,,"75",,"64"
"ARM00087480","ROSARIO, AR","2013-11-19",,,"73","87","62"
"ARM00087480","ROSARIO, AR","2013-11-20",,,"70","82","60"
"ARM00087480","ROSARIO, AR","2013-11-21",,,"74",,
"ARM00087480","ROSARIO, AR","2013-11-22",,,"76",,"62"
"ARM00087480","ROSARIO, AR","2013-11-23",,,"76","87","66"
"ARM00087480","ROSARIO, AR","2013-11-24",,,"80",,"69"
"ARM00087480","ROSARIO, AR","2013-11-25","0.59",,"71","94","63"
"ARM00087480","ROSARIO, AR","2013-11-26","0.71",,"68","75","62"
"ARM00087480","ROSARIO, AR","2013-11-27","0.83",,"65","73",
"ARM00087480","ROSARIO, AR","2013-11-28","0.00",,"68",,"53"
"ARM00087480","ROSARIO, AR","2013-11-29",,,"71",,"60"
"ARM00087480","ROSARIO, AR","2013-11-30",,,"82",,"61"
"ARM00087480","ROSARIO, AR","2013-12-01",,,"76","88","64"
"ARM00087480","ROSARIO, AR","2013-12-02",,,"80",,"67"
"ARM00087480","ROSARIO, AR","2013-12-03","0.00",,"70","94","58"
"ARM00087480","ROSARIO, AR","2013-12-04",,,"71",,
"ARM00087480","ROSARIO, AR","2013-12-05","0.12",,"78","95","66"
"ARM00087480","ROSARIO, AR","2013-12-06","0.00",,"71","87",
"ARM00087480","ROSARIO, AR","2013-12-07",,,"74",,"60"
"ARM00087480","ROSARIO, AR","2013-12-08",,,"83",,
"ARM00087480","ROSARIO, AR","2013-12-09","2.28",,"74","96","65"
"ARM00087480","ROSARIO, AR","2013-12-10","0.00",,"69","81",
"ARM00087480","ROSARIO, AR","2013-12-11",,,"73",,
"ARM00087480","ROSARIO, AR","2013-12-12",,,"77","85","66"
"ARM00087480","ROSARIO, AR","2013-12-13",,,"77",,
"ARM00087480","ROSARIO, AR","2013-12-14",,,"81",,"68"
"ARM00087480","ROSARIO, AR","2013-12-15",,,"82",,"67"
"ARM00087480","ROSARIO, AR","2013-12-16",,,"80","95",
"ARM00087480","ROSARIO, AR","2013-12-17",,,"80","96",
"ARM00087480","ROSARIO, AR","2013-12-18","0.12",,"82","97","73"
"ARM00087480","ROSARIO, AR","2013-12-19","0.00",,"81","94","73"
"ARM00087480","ROSARIO, AR","2013-12-20",,,"82","93","72"
"ARM00087480","ROSARIO, AR","2013-12-21",,,"84",,
"ARM00087480","ROSARIO, AR","2013-12-22",,,"86",,"75"
"ARM00087480","ROSARIO, AR","2013-12-23",,,"87",,"73"
"ARM00087480","ROSARIO, AR","2013-12-24",,,"88",,
"ARM00087480","ROSARIO, AR","2013-12-25",,,"87",,"72"
"ARM00087480","ROSARIO, AR","2013-12-26",,,"86",,"77"
"ARM00087480","ROSARIO, AR","2013-12-27","0.12",,"80","101","72"
"ARM00087480","ROSARIO, AR","2013-12-28","0.08",,"83",,
"ARM00087480","ROSARIO, AR","2013-12-29","0.00",,"82",,"72"
"ARM00087480","ROSARIO, AR","2013-12-30",,,"85",,"71"
"ARM00087480","ROSARIO, AR","2013-12-31",,,"78","98","69"
"ARM00087480","ROSARIO, AR","2014-01-01","0.00",,"81",,
"ARM00087480","ROSARIO, AR","2014-01-02",,,"74","93",
"ARM00087480","ROSARIO, AR","2014-01-03",,,"70",,"59"
"ARM00087480","ROSARIO, AR","2014-01-04",,,"73",,
"ARM00087480","ROSARIO, AR","2014-01-05",,,"78",,"62"
"ARM00087480","ROSARIO, AR","2014-01-06",,,"82",,"67"
"ARM00087480","ROSARIO, AR","2014-01-07",,,"82","96","68"
"ARM00087480","ROSARIO, AR","2014-01-08",,,"75","95","65"
"ARM00087480","ROSARIO, AR","2014-01-09",,,"81",,"68"
"ARM00087480","ROSARIO, AR","2014-01-10","0.04",,"81","92","67"
"ARM00087480","ROSARIO, AR","2014-01-11","0.08",,"75","88",
"ARM00087480","ROSARIO, AR","2014-01-12","0.00",,"69","83","57"
"ARM00087480","ROSARIO, AR","2014-01-13",,,"75",,
"ARM00087480","ROSARIO, AR","2014-01-14",,,"80",,"67"
"ARM00087480","ROSARIO, AR","2014-01-15",,,"83",,"69"
"ARM00087480","ROSARIO, AR","2014-01-16",,,"86",,"71"
"ARM00087480","ROSARIO, AR","2014-01-17",,,"85","98","69"
"ARM00087480","ROSARIO, AR","2014-01-18",,,"89",,"76"
"ARM00087480","ROSARIO, AR","2014-01-19",,,"85","101",
"ARM00087480","ROSARIO, AR","2014-01-20",,,"85",,"73"
"ARM00087480","ROSARIO, AR","2014-01-21",,,"85","98",
"ARM00087480","ROSARIO, AR","2014-01-22","0.00",,"86",,
"ARM00087480","ROSARIO, AR","2014-01-23",,,"94",,"78"
"ARM00087480","ROSARIO, AR","2014-01-24","0.87",,"73",,
"ARM00087480","ROSARIO, AR","2014-01-25","0.00",,"65",,"51"
"ARM00087480","ROSARIO, AR","2014-01-26",,,"70",,"57"
"ARM00087480","ROSARIO, AR","2014-01-27",,,"78",,"68"
"ARM00087480","ROSARIO, AR","2014-01-28","1.14",,"76","87",
"ARM00087480","ROSARIO, AR","2014-01-29","0.31",,"76",,"69"
"ARM00087480","ROSARIO, AR","2014-01-30","0.00",,"78",,
"ARM00087480","ROSARIO, AR","2014-01-31",,,"83",,"72"
"ARM00087480","ROSARIO, AR","2014-02-01",,,"79","93",
"ARM00087480","ROSARIO, AR","2014-02-02","2.32",,"72","83","61"
"ARM00087480","ROSARIO, AR","2014-02-03","1.06",,"71","78",
"ARM00087480","ROSARIO, AR","2014-02-04","1.02",,"73",,"67"
"ARM00087480","ROSARIO, AR","2014-02-05","0.08",,"79",,"69"
"ARM00087480","ROSARIO, AR","2014-02-06","2.36",,"67","93","60"
"ARM00087480","ROSARIO, AR","2014-02-07","0.28",,"74",,"62"
"ARM00087480","ROSARIO, AR","2014-02-08","0.00",,"85",,"69"
"ARM00087480","ROSARIO, AR","2014-02-09","0.51",,"74","96","67"
"ARM00087480","ROSARIO, AR","2014-02-10","0.39",,"74",,"69"
"ARM00087480","ROSARIO, AR","2014-02-11","0.55",,"73","83",
"ARM00087480","ROSARIO, AR","2014-02-12","0.71",,"74",,"65"
"ARM00087480","ROSARIO, AR","2014-02-13","0.02",,"75","85","69"
"ARM00087480","ROSARIO, AR","2014-02-14","0.12",,"72","83","65"
"ARM00087480","ROSARIO, AR","2014-02-15","0.00",,"71",,
"ARM00087480","ROSARIO, AR","2014-02-16",,,"71","80","65"
